Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2
966,1.0,838,cps_early_childhood_portal_scrape.csv,deneen,7240 s. wabash,,5353035,,head start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
967,1.0,839,cps_early_childhood_portal_scrape.csv,catholic charities of the archdiocese of chicago - maria's garden,7320 s yale ave,,9943016,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
968,1.0,865,cps_early_childhood_portal_scrape.csv,salvation army - family outreach initiative (sal army),845 w 69th st,,8324700,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
969,1.0,866,cps_early_childhood_portal_scrape.csv,mcnair acad. center,849 n. leamington,,5346100,,head start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
970,1.0,874,cps_early_childhood_portal_scrape.csv,henry booth house - little elite childcare,8748 s aberdeen st,,4887988,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
971,1.0,875,cps_early_childhood_portal_scrape.csv,ada s. mckinley community services - child quest,8751 s greenwood ave,,,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
972,1.0,876,cps_early_childhood_portal_scrape.csv,henry booth house - pill hill development center,8802 s stony island ave,,,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
973,1.0,877,cps_early_childhood_portal_scrape.csv,chicago youth centers - tots express,8938 s cottage grove,,,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
974,1.0,878,cps_early_childhood_portal_scrape.csv,henry booth house - tots express,8939 s cottage grove ave,,,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
975,1.0,881,cps_early_childhood_portal_scrape.csv,henry booth house - kids r first,9040 s vincennes ave,,4454900,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
976,1.0,883,cps_early_childhood_portal_scrape.csv,"trinity resources unlimited, inc. - high mountain",919 n lavergne ave,,6263994,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
977,1.0,885,cps_early_childhood_portal_scrape.csv,henry booth house - pattie cake,939 w 87th st,,8749460,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
978,1.0,888,cps_early_childhood_portal_scrape.csv,salvation army - red shield,945 w 69th st,,3583203,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
979,1.0,914,cps_early_childhood_portal_scrape.csv,fernwood,10041 s. union,,5352700,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
980,1.0,916,cps_early_childhood_portal_scrape.csv,garvey,10309 s. morgan,,5352763,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
981,1.0,920,cps_early_childhood_portal_scrape.csv,mt. vernon,10540 s. morgan,,5352825,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
982,1.0,922,cps_early_childhood_portal_scrape.csv,addams,10810 s. ave. h,,5356210,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
983,1.0,923,cps_early_childhood_portal_scrape.csv,mt. greenwood,10841 s. homan ave,,5352786,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
984,1.0,925,cps_early_childhood_portal_scrape.csv,rudolph,110 n. paulina,,5347460,,prekindergarten for all,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
985,1.0,926,cps_early_childhood_portal_scrape.csv,holden,1104 w. 31st. st.,,5357200,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
986,1.0,930,cps_early_childhood_portal_scrape.csv,lasalle/andersen,1148 n. honore,,5344276,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
987,1.0,932,cps_early_childhood_portal_scrape.csv,pullman west,11941 s. parnell ave,,5355500,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
988,1.0,934,cps_early_childhood_portal_scrape.csv,bontemps,1241 west 58th st,,5359175,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
989,1.0,939,cps_early_childhood_portal_scrape.csv,de priest,139 s. parkside ave,,5346800,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
990,1.0,940,cps_early_childhood_portal_scrape.csv,schiller,1409 n. ogden,,5348126,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
991,1.0,952,cps_early_childhood_portal_scrape.csv,cuffe,1540 w. 84th st.,,5358250,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
992,1.0,971,cps_early_childhood_portal_scrape.csv,crown,2128 s. st louis ave,,5341680,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
993,1.0,980,cps_early_childhood_portal_scrape.csv,de la cruz,2317 w. 23rd pl.,,5354585,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
994,1.0,988,cps_early_childhood_portal_scrape.csv,carroll-rosenwald br,2541 w. 80th st,,5359355,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
995,1.0,989,cps_early_childhood_portal_scrape.csv,barbara vick early childhood & fam center,2554 w. 113th st,,5352671,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
996,1.0,997,cps_early_childhood_portal_scrape.csv,mckinley park,2744 w. pershing rd,,5533661,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
997,1.0,1000,cps_early_childhood_portal_scrape.csv,barry,2828 n. kilbourn,,5343455,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
998,1.0,1001,cps_early_childhood_portal_scrape.csv,locke,2828 n. oak park ave,,5343300,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
999,1.0,1005,cps_early_childhood_portal_scrape.csv,ortiz de dominguez,3000 s. lawndale ave,,5341600,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1000,1.0,1008,cps_early_childhood_portal_scrape.csv,miller,3030 w. harrison st,,5346594,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1001,1.0,1017,cps_early_childhood_portal_scrape.csv,lowell,3320 w. hirsch,,5344300,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1002,1.0,1018,cps_early_childhood_portal_scrape.csv,tarkington,3330 w. 71st st.,,5354700,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1003,1.0,1034,cps_early_childhood_portal_scrape.csv,attucks,3813 s. dearborn,,5351270,,prekindergarten for all,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
1004,1.0,1038,cps_early_childhood_portal_scrape.csv,westcott,409 w. 80th st.,,5353090,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1005,1.0,1051,cps_early_childhood_portal_scrape.csv,hearst,4340 s. lamon,,5352376,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1006,1.0,1053,cps_early_childhood_portal_scrape.csv,north river,4416 n. troy,,5533658,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1007,1.0,1062,cps_early_childhood_portal_scrape.csv,hamline,4747 s. bishop,,5354565,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1008,1.0,1065,cps_early_childhood_portal_scrape.csv,edwards,4815 s. karlov,,5354875,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1009,1.0,1066,cps_early_childhood_portal_scrape.csv,fleming br.,4918 w. 64th st.,,5352405,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1010,1.0,1075,cps_early_childhood_portal_scrape.csv,libby,5300 s. loomis,,5359050,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1011,1.0,1076,cps_early_childhood_portal_scrape.csv,portage park,5330 w. berteau,,5343576,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1012,1.0,1089,cps_early_childhood_portal_scrape.csv,carter,5740 s. michigan ave.,,5350860,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1013,1.0,1092,cps_early_childhood_portal_scrape.csv,copernicus,6010 s. throop,,5359180,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1014,1.0,1099,cps_early_childhood_portal_scrape.csv,edison park,6220 n. olcott,,5341209,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1015,1.0,1102,cps_early_childhood_portal_scrape.csv,beard,6445 w. strong,,5341230,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1016,1.0,1107,cps_early_childhood_portal_scrape.csv,"till, emmet",6543 s. champlain,,5350570,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1017,1.0,1109,cps_early_childhood_portal_scrape.csv,dumas,6615 s. kenwood ave,,5350802,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1018,1.0,1122,cps_early_childhood_portal_scrape.csv,bouchet,7355 s. jeffery,,5350501,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1019,1.0,1132,cps_early_childhood_portal_scrape.csv,mann,8050 s. chappel,,5356640,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1020,1.0,1135,cps_early_childhood_portal_scrape.csv,south chicago,8255 s. houston ave.,,5357930,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1021,1.0,1136,cps_early_childhood_portal_scrape.csv,ashburn school,8300 s. st louis ave.,,5357860,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1022,1.0,1139,cps_early_childhood_portal_scrape.csv,new sullivan,8331 s. mackinaw,,5356585,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1023,1.0,1147,cps_early_childhood_portal_scrape.csv,fort dearborn,9025 s. throop,,5352680,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1024,1.0,1148,cps_early_childhood_portal_scrape.csv,davis dev. center,9101 s. jeffery,,5356209,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1025,1.0,1149,cps_early_childhood_portal_scrape.csv,armour,911 west 32nd place,,5357297,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1026,1.0,1155,cps_early_childhood_portal_scrape.csv,wacker,9746 s. morgan,,5352821,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1027,1.0,1158,cps_early_childhood_portal_scrape.csv,evers,9811 s. lowe,,5352565,,prekindergarten for all,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
1028,1.0,1169,cps_early_childhood_portal_scrape.csv,karen cruz children's center - karen cruz children's center,1507 w sunnyside ave,,7281777,,school age,part day/full day,,,,,,,,,,,,,,,,,,,,,,,
1029,1.0,1170,cps_early_childhood_portal_scrape.csv,better boys foundation - better boys fndn family service,1512 s pulaski st,,2779582,,school age,part day/full day,,,,,,,,,,,,,,,,,,,,,,,
1030,1.0,1189,cps_early_childhood_portal_scrape.csv,hull house association - hull house school age,2625 n orchard st,,5299730,,school age,part day/full day,,,,,,,,,,,,,,,,,,,,,,,
1031,1.0,1194,cps_early_childhood_portal_scrape.csv,boys and girls clubs of chicago - little village,2801 s ridgeway ave,,7626100,,school age,part day/full day,,,,,,,,,,,,,,,,,,,,,,,
1032,1.0,1205,cps_early_childhood_portal_scrape.csv,hull house association - leclaire hearst / hull house association,4340 s lamon ave,,7671516,,school age,part day/full day,,,,,,,,,,,,,,,,,,,,,,,
1033,1.0,1207,cps_early_childhood_portal_scrape.csv,firman community services - firman house ii sa (21st century clc),4644 s dearborn st,,3733400,,school age,part day/full day,,,,,,,,,,,,,,,,,,,,,,,
1034,1.0,1212,cps_early_childhood_portal_scrape.csv,boys and girls clubs of chicago - mccormick,4835 n sheridan rd,,9890222,,school age,part day/full day,,,,,,,,,,,,,,,,,,,,,,,
1035,1.0,1328,idhs_child_care_provider_list.csv,"bloomington day care center, inc.","2708 east lincoln street, bloomington",61704,6615600,(309) 662-4202,,,8307-7891-7433-008,,,,,,,,,,,,,,,,,,,,,,
1036,1.0,1329,idhs_child_care_provider_list.csv,carole robertson center for learning,2020 west roosevelt road,60608,2437300,(312) 243-1087,,,6391-8286-5433-002,,,,,,,,,,,,,,,,,,,,,,
1037,1.0,1330,idhs_child_care_provider_list.csv,casa central,1343 north california avenue,60622,6452368,(773) 645-1432,,,5672-5795-5433-005,,,,,,,,,,,,,,,,,,,,,,
1038,1.0,1331,idhs_child_care_provider_list.csv,chicago urban day school,1248 west 69th street chicago,60636,4833555,(773) 483-0150,,,3398-4665-5433-003,,,,,,,,,,,,,,,,,,,,,,
1039,1.0,1332,idhs_child_care_provider_list.csv,childserv,8765 west higgins road suite 450,60631,8677308,(773) 693-0322,,,2935-8342-5433-002,,,,,,,,,,,,,,,,,,,,,,
1040,1.0,1333,idhs_child_care_provider_list.csv,child care center of evanston,1840 asbury avenue evanston,60201,8692680,(847) 869-2687,,,0305-2980-5433-002,,,,,,,,,,,,,,,,,,,,,,
1041,1.0,1334,idhs_child_care_provider_list.csv,childcare network of evanston,"1416 lake street, evanston",60201,4752661,(847) 475-2699,,,7767-4532-7633-003,,,,,,,,,,,,,,,,,,,,,,
1042,1.0,1335,idhs_child_care_provider_list.csv,children's center of tazewell county,210 north thorncrest drive creve coeur,61610,6996141,(309) 699-5147,,,1281-8212-7433-003,,,,,,,,,,,,,,,,,,,,,,
1043,1.0,1336,idhs_child_care_provider_list.csv,children's home & aid society of illinois,125 south wacker drive 14th floor,60606,4240200,(312) 424-6200,,,4277-4401-5433-006,,,,,,,,,,,,,,,,,,,,,,
1044,1.0,1337,idhs_child_care_provider_list.csv,community coordinated child care,155 north 3rd street suite 300 dekalb,60115,7588149,(815) 758-5652,,,3156-6336-5433-009,,,,,,,,,,,,,,,,,,,,,,
1045,1.0,1338,idhs_child_care_provider_list.csv,community mennonite,3215 west 162nd street markham,60428,3331232,(708) 333-1248,,,9237-3517-0633-007,,,,,,,,,,,,,,,,,,,,,,
1046,1.0,1339,idhs_child_care_provider_list.csv,east moline citizens for comm. center,"489-27th street, east moline",61244,7555031,(309) 755-5036,,,2987-4157-5433-004,,,,,,,,,,,,,,,,,,,,,,
1047,1.0,1340,idhs_child_care_provider_list.csv,educational day care center,330 west michigan avenue jacksonville,62650,2435720,(217) 243-5385,,,6813-5632-7433-006,,,,,,,,,,,,,,,,,,,,,,
1048,1.0,1342,idhs_child_care_provider_list.csv,"first step day!"",a+care center",1300 pearl street belvidere,6100,5446560,(815) 544-6560,,,6896-1416-5433-006,,,,,,,,,,,,,,,,,,,,,,
1049,1.0,1343,idhs_child_care_provider_list.csv,"geneseo development & growth, inc.",541 east north street p.o. box 172 geneseo,61254,9445024,(309) 945-4103,,,2596-3557-5433-004,,,,,,,,,,,,,,,,,,,,,,
1050,1.0,1344,idhs_child_care_provider_list.csv,highland park comm. nursery school & day care center,1850 green bay road highland park,60035,4323301,(847) 432-3308,,,2592-0023-5433-000,,,,,,,,,,,,,,,,,,,,,,
1051,1.0,1345,idhs_child_care_provider_list.csv,human development corporation,142 east 154th street harvey,60426,3394449,(708) 339-8513,,,1316-0598-5433-003,,,,,,,,,,,,,,,,,,,,,,
1052,1.0,1346,idhs_child_care_provider_list.csv,"improved child care mgt. services, inc.",520 north halsted street suite 412 chicago,60642,7370231,(773) 737-7009,,,7483-8223-6433-005,,,,,,,,,,,,,,,,,,,,,,
1053,1.0,1347,idhs_child_care_provider_list.csv,"just kids child care, inc.","1800 west!"",a+1st street !"",a+p.o. box 410 mlian",61264,7876303,(309) 787-6375,,,1640-4249-5433-009,,,,,,,,,,,,,,,,,,,,,,
1054,1.0,1348,idhs_child_care_provider_list.csv,kiddie kollege of fairfield,2226 mt. vernon road p.o. box 362 fairfield,62837,8477102,(618) 847-7212,,,3125-2563-7433-009,,,,,,,,,,,,,,,,,,,,,,
1055,1.0,1349,idhs_child_care_provider_list.csv,marillac social center,212 south francisco street,60612,5843232,(773) 722-1469,,,0350-8270-5433-000,,,,,,,,,,,,,,,,,,,,,,
1056,1.0,1350,idhs_child_care_provider_list.csv,mary crane league,2974 north clybourn avenue,60618,9388157,(773) 325-2530,,,9356-4723-5433-005,,,,,,,,,,,,,,,,,,,,,,
1057,1.0,1351,idhs_child_care_provider_list.csv,mcdonough county council for child development dba wee care macomb,425 north prairie avenue macomb,61455,8335267,(309) 837-5751,,,3316-0591-7433-001,,,,,,,,,,,,,,,,,,,,,,
1058,1.0,1352,idhs_child_care_provider_list.csv,northwest suburban day care center,1755 howard street desplaines,60018,2995103,(847) 299-1070,,,4955-5565-5433-000,,,,,,,,,,,,,,,,,,,,,,
1059,1.0,1354,idhs_child_care_provider_list.csv,oak park/river forest day nursery,1139 randolph steet oak park,60302,3838211,(708) 383-0692,,,9300-0813-5433-003,,,,,,,,,,,,,,,,,,,,,,
1060,1.0,1355,idhs_child_care_provider_list.csv,one hope united,p.o. box 1128 lake villa,60046,2456559,(847) 245-6715,,,8581-4703-5433-004,,,,,,,,,,,,,,,,,,,,,,
1061,1.0,1356,idhs_child_care_provider_list.csv,"ounce of prevention fund, inc.","33 west monroe street, suite 2400",60603,9223863,(312) 922-3337,,,3985-7887-5433-003,,,,,,,,,,,,,,,,,,,,,,
1062,1.0,1357,idhs_child_care_provider_list.csv,paxton day care center,200 north elm street paxton,60957,3793865,(217) 379-6205,,,7766-4691-7433-009,,,,,,,,,,,,,,,,,,,,,,
1063,1.0,1358,idhs_child_care_provider_list.csv,pillars,"333 north lagrange!"",a+ lagrange park",60957,9953500,,,,7064-6764-9133-063,,,,,,,,,,,,,,,,,,,,,,
1064,1.0,1359,idhs_child_care_provider_list.csv,rockford day nursery,2323 south 6th street rockford,61104,9620834,(815) 962-0838,,,8253-6253-5433-002,,,,,,,,,,,,,,,,,,,,,,
1065,1.0,1360,idhs_child_care_provider_list.csv,"skip-a-long daycare center, inc.",4800-60th street moline,61265,7648110,(309) 764-8281,,,7108-7395-5433-001,,,,,,,,,,,,,,,,,,,,,,
1066,1.0,1362,idhs_child_care_provider_list.csv,streator child development center,405 chicago street streator,61364,6724350,(815) 672-4784,,,0858-7317-0633-006,,,,,,,,,,,,,,,,,,,,,,
1067,1.0,1363,idhs_child_care_provider_list.csv,thornton township high school district 205 - infant care,465 east 170th street south holland,60473,2254118,(708) 225-4088,,,1946-2627-6433-001,,,,,,,,,,,,,,,,,,,,,,
1068,1.0,1364,idhs_child_care_provider_list.csv,"tri-con child care center, inc.",425 laurel avenue highland park,60035,4331450,(847) 433-1749,,,9795-2875-5433-009,,,,,,,,,,,,,,,,,,,,,,
1069,1.0,1365,idhs_child_care_provider_list.csv,ywca of elgin,220 east chicago street elgin,60120,7427930,(847) 742-8217,,,3498-6732-5433-003,,,,,,,,,,,,,,,,,,,,,,
1070,1.0,1366,idhs_child_care_provider_list.csv,ywca of kankakee,1086 east court street kankakee,60901,9334516,(815) 935-0015,,,3261-3053-5433-005,,,,,,,,,,,,,,,,,,,,,,
1071,1.0,1367,chapin_ounce_providers_2011_071112.csv,ounce of prevention fund (directly operated programs) educare,5044 s. wabash ave,60615,9242334,,,,,ounce of prevention fund (directly operated programs),"fuller park, grand boulevard, kenwood, new city, oakland, washington park",64  early head start  85  head start,early head start full day/full year   head start  full day/full year,64,85,,,,,,,,,,,,,,,,
1072,1.0,1368,chapin_ounce_providers_2011_071112.csv,healthy parents and babies program (directly operated programs) hayes center,4859 s. wabash ave. 2nd floor,60615,3738670,,,,,healthy parents and babies program (directly operated programs),"grand boulevard, kenwood, washington park brighton park  mckinley park west humboldt park",57  early head start,early head start services to pregnant women  early head start  home based,57,--,,,,,,,,,,,,,,,,
1073,1.0,1369,chapin_ounce_providers_2011_071112.csv,centers for new horizons (partner) effie ellis ii early care & education center,4301 s. cottage grove,60653,5489839,,,,,centers for new horizons (partner),"grand boulevard, kenwood, washington park",40 early head start,early head start full day/full year,40,--,,,,,,,,,,,,,,,,
1074,1.0,1370,chapin_ounce_providers_2011_071112.csv,"children,aony=s place association (partner) family center",1800 n humboldt blvd,60647,3959193,,,,,"children,aony=s place association (partner)",medically fragile families  city-wide,56 early head start  38  head start,ehs full day/full year  hs full day/full year,32,38,,,,,,,,,,,,,,,,
1075,1.0,1371,chapin_ounce_providers_2011_071112.csv,ehs home based program,3059 w. augusta,60622,4754232,,,,,,,,ehs home-based,24,--,,,,,,,,,,,,,,,,
